keyword,title,price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail
Washing Machine,Croma 8 kg 5 Star Semi Automatic Washing Machine with Magic Filter,9990.0,"₹9,990",4.3,22.0,Croma,7,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQzbypdYp8rOZXtgsFZaKbRl9F99iTvHoNaittCnsc8bKko7z90avBNQn0VBwXyllODzQB6L2-DqyHNhJl11FwYJGzjH8_8P9yUPmnGPQsxOX4fL81FGV--ew
Washing Machine,Voltas Beko WST75BBRT 7.5 KG Semi Automatic Top Load Washer,5740.0,"₹5,740",,,Flipkart,8,Free delivery by Tue,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQWK-odRrQN7ypw03qmYlaXHoLYEmxAJqkZiB8IoJCo0qiBLd2l9_Trwy8Ucc-HwjDyGM3fpOYNKRPA8DzrAz3ApwFr_0JLOfI7AYDA8oY7GaK9Em8qzK-7tQ
Washing Machine,Samsung Fully Automatic Top Loading Washing Machin,5000.0,"₹5,000",4.7,21.0,Tradeindia.com,9,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRuBmiMY1A3lA970sGO_dVgS1iK-hXLRPE4jrD60eFsAy4Zxe4f1-Wc2QVg0gwEKPw5vPB1mUg9Zetw3-7F5irYG9C3NSZ0
Washing Machine,Portable Washing Machine,1676.0,"₹1,676",,,Amazon.in,10,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTuMsnHHpWYVtbOFbA7Ls5T3dyvSHvwNjfLb42rV6PYGC5jDKx-LL-EfiSfeRFceHzlCWQjd1OORdIlEwXKf8B5y6D_hFA2FLAGeBhUqiE
Washing Machine,IFB 9kg Front Load Washing Machine OXN 9014K,38490.0,"₹38,490",5.0,2.0,Flipkart,11,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTggetkz5PcNZtpCSrR7oJwziQhwjdGSbbgDTAvegQZ_mqwpREGH1LG1atxBGKKLCzodwL7y9llH9esg_JmXNirKxb3Mk9EAoA58fXfjJhC3P89FXW7UQAC
Washing Machine,Marq By Flipkart 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White,6499.0,"₹6,499",,,addmecart,12,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTlQuU_KDdqWrOdDHAWq2J_PcoqWkVQYEiQiyuA0pQOZZF9tv44hOlrBmvFLcJ1f5NmMSiG0VigTAAdGdmsmWgtU_nxzbpHBm7zZwlnFMMHxKE1nbj9ACWpxkY
Washing Machine,LG 8 KG Fully Automatic Top Load Washing Machine T80VBMB1Z,20490.0,"₹20,490",4.3,3.0,Reliance Digital,13,Free delivery by Sat,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQK-qwvo1m8oPeN575irwaf5agZk2qz02O-c9Znw1s1P5LSomVl3UOwMU11Tg3Jz8aGeGGgpH9VzI1nzYhK7FCbfQuy4-t0is3AJxo6o7amJVft5ZimLVoY
Washing Machine,Samsung 8 KG 5 Star Fully Automatic Top Load Washing Machine WA80F08B3BTL,26990.0,"₹26,990",5.0,3.0,amazon.in,14,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRb6FRuzOuegAJ9p09-KTnCgRvUyKMdC2hWGfdbLl8U7oybd0oH0sYH7ZJT4yAPdcWSYQRDiONT8fK5cCA9X0dgIRPPrf7sYEHZlvZoaw9ljgIz3lhE2PvbhA
Washing Machine,Whirlpool 7 KG 5 Star Semi Automatic Washing Machine,10800.0,"₹10,800",4.3,7.0,Flipkart,15,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTkDjE8r3DcBiOYgyE-haZKDDL6OkmMsk-37hjMkcJTr6uRqFRjZJF1919xDwDYiwbLARJmDMb7TukaZn_WXuaqtvSX_mb6mjH5MkquWnVycjHaFaU5J8eJqQ
Washing Machine,Croma 6.5kg Semi-Automatic Washing Machine,8290.0,"₹8,290",3.7,11.0,Croma,16,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQddc16Ggx1YqpG-L261rEghG3RkYmYdKAHLlaDJ5RGTwxaAegYeaeZJkgi15sSU0afpOSnM9VFBLGHFCk98hz5yzpAemALfE_Z_JVsxbdlwKAsCngCG4GV
Washing Machine,Samsung 7 KG 5 Star Semi Automatic Top Load Washing Machine WT70M3000UU/TL,9000.0,"₹9,000",1.0,1.0,Tradeindia.com,17,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSniQIvWorSjkTyFPkfeFVQ5kXQkfhZZbsJLC1BoCq2huAs6BB_kYEBPBXI-bzFYbQcN9P9eJcts88F4ZOdHW4_5I-WDAJe
Washing Machine,Godrej Smart Choice 7 kg 5 Star 5 Years Comprehensive Warranty AI Tech,14800.0,"₹14,800",,,Flipkart,18,Free delivery by Tue,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSe87-g5qLYTi62blqxc4z85gl2Rk0KiwcF1S_xZG-PoSO3jTk76LDSDJwezds-XrrUn0dv8l6SdpmlP11PbqLq1JHmfDkkY7lcOIV1yZY
Washing Machine,"Portable Washing Machine, 16L Mini Washing Machine With Spin Basket, Small Portable Washer Machine Suitable for Underwear Small Clothes Dryer Deep",1499.0,"₹1,499",,,Amazon.in,19,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT_3CQjW_XtvTcqjKgyH4FeWg46FS75waa1btqMyU-RYebEm1KWnpD0Whk-MD6Xn3KjonK3L69DFSiNh3I0BITTez88nkOOvEzIphKWg7GmwyGLcKQyFk0yTA
Washing Machine,Thomson 7 kg Washer Only,4789.0,"₹4,789",,,addmecart,20,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ_LfnsulRSuQ9cVspT1br48iNoEMXRQkwUJLYb5VvlX_SOmeqNwbzchhWUaSpEAfrKWAYU3nrU_9Sl9_AVVKF0jeFQrXLbNsFeMbnPO4tYEU3E9mlteASuow
Washing Machine,Voltas Beko WST75UC/BRSSWH2PTD 2024 Model 7.5 kg Semi automatic,5815.0,"₹5,815",,,Flipkart,21,Free delivery by Tue,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRtkloIsDXOg_BCCdnSr7-4HptYDahWe2WUoHu5qqIkHhkqeJzdj_495h0k7Zr6gFcVZln6wxutQ-4Gb0OzejN9B4D5A7eci5IMHA5Qc7G3
Washing Machine,Ifb 7 KG 5 Star Deep Clean Technology AI Powered Fully Automatic Top Load Washing Machine TL701MG1,17990.0,"₹17,990",,,Amazon.in,22,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRKnAWebE2w96ZGKvi1RG3Nsakj3YyF9JQAsTZ6h5zBeaQlkiTtifrUkn-VQ071Glwy3Ud15gmJcIEY79Hg6rb8PiSZnsz1OufdH_w8Q_eeA0XScTJPpJ5ovA
Washing Machine,Samsung 6.5 KG 5 Star Semi-Automatic Top Load Washing Machine WT65R2200LL/TL,9990.0,"₹9,990",4.0,1.0,Samsung.com,23,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTYtvtqpuErKyiOBBAnj3aCzSSdmlCGWXwpOCtGqoGQ7xTXoMWyOCbpE0AsB7sLppHMO8g2BzLe2Ji_3Kwxt8BLYlUsNxHqHcc8KCjWZFGEQX3s8yk4uzXfxg
Washing Machine,Samsung 8 KG 5 Star Fully-Automatic Top Load Washing Machine,18848.0,"₹18,848",4.0,3.0,Flipkart,24,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSkkRet2D11gyChKVZsUONCVCbCyl-U4ubmzLJk80e4lMKUHh8sW4vsnVOx_J25VPwEYW0ern0-RUkkqodrAMcFPYrZRPbCgCDRSqL-MmFX4jtUvD8sp-P6og
Washing Machine,Bosch WAJ2846SIN 8 KG Fully Automatic Front Load Washing Machine,37836.45,"₹37,836.45",2.9,21.0,Tradeindia.com,25,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQfEXzAv22OHf2r-S3CAbruVCOV52dnjAQeIIXJNyct0jtfnJ53Ed-Ud3mGm1hI87JzpQ3Hrzgl8-Q89Mt0NtMMvKfugz_-eA
Washing Machine,LG 8.5 kg 5 Star Semi-Automatic Top Load Washing Machine,15490.0,"₹15,490",4.6,5.0,Amazon.in,26,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTFoiUo3KmodxUhHIcQxj7SQGIjfomWCHIaDk1vAVMV0gSwOs8l32kQiLoWlOn3x_QPDDkgjGVph-yWqn7tlZtp1UCBFUfTYrgkhZvvHXlS84v3fyb0QEdm7g
Washing Machine,Midea 7.5 KG Fully Automatic Top Load Washing Machine,12790.0,"₹12,790",,,Flipkart,27,Free delivery by Tue,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQh5C1wRu5jJt-XVX7-QGcPkLJ6Ic_4C8kV3LKleO4Xa3ElVE0V1Xoe58oxkH5YWtlIBk_B9-W3VSWoBxTi3TmlyHuY1Jbwd08JFfAMeQ5F
Washing Machine,Lloyd 7.5 KG 5 Star Semi-Automatic Top Load Washing Machine GLWMS75AVGEL,13099.0,"₹13,099",5.0,1.0,Lotus Electronics,28,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSCwOIxHB2XcTpYwvya5x4z4hnw_KFwK_KRcfZFgMNqLyK5v4ShRsedHLuhhLPuJUQ4UlLtRr7b4F3xM95dIbJsHPWZbJFcrg
Washing Machine,VW 7.5 KG 5 Star Aqua Spin Semi Automatic Top Load Washing Machine,7490.0,"₹7,490",,,Amazon.in,29,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSVkSWC36TmesaGx6FqGG1Sfb6vJTNbTeClpZCvGlhZdkdFY6q3vEKPE5mHrWkqXgrJCjxOE2e4YaWd8T2k2U1yjIKZcv2QEDS2lSJ7hQzx9bM2cXEYNvjy
Washing Machine,Intex Fully Automatic Washing Machine FA65BGPT,10990.0,"₹10,990",,,Flipkart,30,Free delivery by Tue,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQuHK6b4zGMjiwxjH08u6yWN7bROyryUoc8wuF3juj1LnK5YZIQHU-zOkg5JPiLII-xO0IZoN8EefwHvG38oFO4E2BpcUc1bofu3V7cPUOJGUeF-Gh3yYgI
Washing Machine,Voltas Beko 6.5 kg 5 Star Fully Automatic Top Load Washing Machine,13440.0,"₹13,440",,,Voltas,31,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT32XVUFNxi5-fTQz00fcQr3WliBBOV80P-6nUq4ThbccRTaoMGBQ3VRODVwSCZQ3ZFy0pE8lg6ka7AIxlhmcnesUTYFakmEMTJ4F7NWzLUJBCi5kV7db3c
Washing Machine,LG 8 KG 5 Star Smart Inverter Technology Fully Automatic Top Load Washing Machine T80VBMB4Z,21990.0,"₹21,990",4.3,24.0,Amazon.in,32,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRQwweZAhqLZobziBK0i9NqkQ9g_al8GHiA8mstZ9-7l4gPACon09fCnpILzBCERfhNwk-zzZoIF2_rayjwr2WzmOI6tZ8i7cmVp3PVktZ5tp6kAn5NSK7K9w
Washing Machine,Onida Top Load Washer W90W Lava Red,6384.0,"₹6,384",,,Flipkart,33,Free delivery by Tue,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSArh7CcwiBpxRsdkGqNR1iLZvs-W9tmDnyVYrlxga0z8NfL9NwgtyJBef0CAwNFhlSMw98GrhvNFSsOe-goL_91MNFUWRRwtzbzzIyXIDi
Washing Machine,Samsung 7 KG 5 Star Semi Automatic Top Load Washing Machine WT70C3200LL/TL,10490.0,"₹10,490",,,Tradeindia.com,34,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR5lQjcaTSiZ143maz9CKgSL8YoyWLl1F65XMM9jPee_qh13KDhU_jtwCV4eeCicNDrmxEXUsdugd-XLg7AyLjNY4rQifm8
Washing Machine,LG FHP1410Z3M 10kg Front Load Washing Machine,43690.5,"₹43,690.50",4.4,5.0,Reliance Digital,35,Free delivery by Sat,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTtIettJMB_aZL-vYmT_8HZkcNFG45ID6MN91PIyVpzp4d_oaj7WCuHnn44T5-YuYAw5nQ7sbk62eaeSeVNo8Am9IMlV7ef36MEMXyIXv3Ko5UvfFxWiFb4yw
Washing Machine,Whirlpool 6.5kg 5 Star Magic Clean Semi-Automatic Top Load Washing Machine,10190.0,"₹10,190",1.0,1.0,Amazon.in,36,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRoUN7qViWloTRAbOeoYgXa67EzpK8Tlh4xZ3zQ81ZvV0l-oRS4I9Ow4k6f_8lNxqpjI7RZVRYkATK0-h2GaINswPlqkO8QDROHZh3NHoFYCr1P_ueu-rOz
Washing Machine,Reliance 8 kg Washer Only,6436.0,"₹6,436",,,Flipkart,37,Free delivery by Tue,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT0qIpA8Q4rOLslD-o8aSiTvLlfNWQkpjyyfDpr5b2t_5Nw-VuV9IaAnLcPXIM9dGxg83GmK9Y5vGkiKxf6KU_ez8q9-utooaACZq_s8GyMRwTqFklwtkjvhg
Washing Machine,Samsung 7 KG 5 Star Ecobubble Washing Machine,17490.0,"₹17,490",3.0,3.0,Samsung.com,38,Free delivery by Sat,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSMyxopwtPur8M0cfvgivsZXTDNSUAUiALQZx0Jt8mXF6Zd1ISAzlRTzmbgnNBEiYDva1RqHG5F5PRGMzO_jKjPMNpPM7kpQSq6ntKt4FTt23DJBFandLGV0Qk
Washing Machine,Godrej 7 kg 5 Star AI Powered FabriSafe Drum,25290.0,"₹25,290",,,Amazon.in,39,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT_kOWQwu2KVZvvU5HGnIBO7qfQ6O1oLsVbI7ZHpxuqguN8VK6G3mNcMkHpG2t-WMtA5u7IPObTaFckCvPKz5kH1jKjVrAzWtdGbc9ACBPaL3_h6rktkDXfHQ
Washing Machine,Samsung Smart Choice 10 KG Top Load Washing Machine WA80F10E2L,25490.0,"₹25,490",2.5,2.0,Flipkart,40,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcROefDuE7JaYghMvQHLEsn2v_d_M9IaSreDsRUXhfYuGHeAcNrWJhPYMVeVdhwGfnbMjorQrMSg7EXiOPPcBYsjpGuXp--rRC141ml7DFeL860U-RmVuRgx
Washing Machine,Samsung 7 KG Fully Automatic Front Load Washing Machine WW70R22EK0X/TL,29990.0,"₹29,990",,,Flipkart,1,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTFBrnufHM2dnxs5O24AhX0H4HU3FQ0XBduDoBTGjOc2gZyYy005ICOQUT75yyuQ6sM07g8SyR49Kz-dmM6OzExh7zYnuPNBgb8WkiyDrU
Washing Machine,LG 7 KG 5 Star Fully-Automatic Front Load Washing Machine FHB1207Z2M,30490.0,"₹30,490",4.6,7.0,Amazon.in,2,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRUAvDtVFiLMLW0Hy6AXJ04Tq6w65ejI5QPyBfQl1LbICty9E6ZINXzu7rfEH97UxEUFa7aPvdbfUenSN_-eLaeTH3eQJkjpOqPg0jB-DULLQDCetleJpUu0A
Washing Machine,Bosch Washing Machine 6 Series,8390.0,"₹8,390",3.2,10.0,bigbasket.com,3,Free 10 min delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRMOGlTmNWnPAofuAT6F8WPiFVDPbu3Xa0iQNi_KRuSE_xSbryEqMlmpRj8FXcS_atQqGCpL8pRH1hK73OoZiYEBDSiflK4ag
Washing Machine,Onida 6.5 KG Washer WS65WLPT1LR,5299.0,"₹5,299",,,addmecart,4,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQcEx2x2si3bQE-0H-vemVUbh0F6YSQ9XOnfMWJbPQbGVQ20UMkjMIR8vx_O_C0_dW7RyezB7rYo5ULB5c076MGzW8-zVgRYfaSdIsO6QU5lKffD6BniSV1AA
Washing Machine,LG 8.5 KG 5 Star Semi Automatic Top Load Washing Machine P8535SLMZ,15299.0,"₹15,299",4.5,4.0,Flipkart,5,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSS_kT_W8sm-966OMaEsvTDPQ6SIj3FtCU7GlsQjHR5Pk9cWYWrsKqkYHdDC_rvysUJ8HltSRjGPzA0FXvwXi7AjaZLdR3QvhGb5B-rjIE7cplunKXp1zLsZA
Washing Machine,Haier HWM60-AE 6 kg Fully Automatic Top Load Washing Machine,13890.0,"₹13,890",,,Amazon.in,6,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTdnjRdiGqATfzVKkSc9CY_ZmoHnPFddjd5Ff0nokBDiUS8zD9S_NXn61UqYget4tmNqrZ8qWWAwpiboWeHxIflUvo6yWwnzdSVgxTz2Yy0Wp_TMNuMAqIDbg
Washing Machine,Croma 8 kg 5 Star Semi Automatic Washing Machine with Magic Filter,9990.0,"₹9,990",4.3,22.0,Croma,7,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSSL24gKWmcJozVZRc6u1D9dyKBKw19zKyIRBYfHRu2JI1PQbHb2SbdW226mBc5l4UrNLszuH2HDDAFC_XV9iiWoRJq8ROwmByYr8w6kH0XcxKOqxENL6-0Dg
Washing Machine,Voltas Beko WST75BBRT 7.5 KG Semi Automatic Top Load Washer,5740.0,"₹5,740",,,Flipkart,8,Free delivery by Tue,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQGvlEQrD7qE0Z7_IFv7nf2Dj9IhyAiQhpvAzOXODmfIfGJpe1uXTH6sxry2-xMQ5SCwFVkuHwFwwGVvYVTe0bE0CexLfQaAqF2q6aDztKmeZ6vHnyy45yS0w
Washing Machine,Portable Washing Machine,1676.0,"₹1,676",,,Amazon.in,9,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS06tvEcr0seDOwILp0PrZpqZDoO8z19a2OZS9hwwhFQcnuerwswMowmhcyUY8L7VZ15yMuAdbSfwZ0AiIDghKU8xAfXjsnaoqrjDm0D_Y
Washing Machine,Samsung Fully Automatic Top Loading Washing Machin,5000.0,"₹5,000",4.7,21.0,Tradeindia.com,10,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRuBmiMY1A3lA970sGO_dVgS1iK-hXLRPE4jrD60eFsAy4Zxe4f1-Wc2QVg0gwEKPw5vPB1mUg9Zetw3-7F5irYG9C3NSZ0
Washing Machine,IFB 9kg Front Load Washing Machine OXN 9014K,38490.0,"₹38,490",5.0,2.0,Flipkart,11,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQtm8McHa_XPZRyDBsqEba00Ep-nOwQP-aVJD8V6oAte_YMRCKDjSl-yi2_9jowUbfKU4d1JOV38WXBxPK9hYtGjMd5EknLwDOYSkn68ihZd1rL-1Vi9NED
Washing Machine,Marq By Flipkart 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White,6499.0,"₹6,499",,,addmecart,12,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTlQuU_KDdqWrOdDHAWq2J_PcoqWkVQYEiQiyuA0pQOZZF9tv44hOlrBmvFLcJ1f5NmMSiG0VigTAAdGdmsmWgtU_nxzbpHBm7zZwlnFMMHxKE1nbj9ACWpxkY
Washing Machine,Samsung 8 KG 5 Star Fully Automatic Top Load Washing Machine WA80F08B3BTL,26990.0,"₹26,990",5.0,3.0,amazon.in,13,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRb6FRuzOuegAJ9p09-KTnCgRvUyKMdC2hWGfdbLl8U7oybd0oH0sYH7ZJT4yAPdcWSYQRDiONT8fK5cCA9X0dgIRPPrf7sYEHZlvZoaw9ljgIz3lhE2PvbhA
Washing Machine,Whirlpool 7 KG 5 Star Semi Automatic Washing Machine,10800.0,"₹10,800",4.3,7.0,Flipkart,14,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRFmkdm1ry17wBGZ32Lw6tdMSU-kVZG9mCNoVZDtg8YRL3shfPA3fLxV3J_e-j2dbtgFJKl1IPYOsOzCmEkx_NayjDv7bZ_1-v53W56bVQFAsWHRLRgHocS3A
Washing Machine,Croma 6.5kg Semi-Automatic Washing Machine,8290.0,"₹8,290",3.7,11.0,Croma,15,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRV3jMrGyMW6q6b3g6Jf0bB4HwtMU7C1DR0btE09wnP9kOuJB_94zl0Ae5EHdfLX8hZzFkSHsBGl4y_1ked1KJxPEnZlWeR6zYE88LipW8K5UzyKMxeY4D7
Washing Machine,LG 8 KG Fully Automatic Top Load Washing Machine T80VBMB1Z,20490.0,"₹20,490",4.3,3.0,Reliance Digital,16,Free delivery by Sat,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTE3YY3EHcMlbwXqIJpdbKzeOP7T4Civbp5xErQb7sznhNCDpTanIrgS6YcfiXqPRoFfSwateLatTNgPkUoreS4rmYvTy9echD_0KVMBEcRdyLP3bFf_rQ7
Washing Machine,"Portable Washing Machine, 16L Mini Washing Machine With Spin Basket, Small Portable Washer Machine Suitable for Underwear Small Clothes Dryer Deep",1499.0,"₹1,499",,,Amazon.in,17,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ4Mg7-Cybd6u-6E2rt7gmC-Dn8_0vSxc3v2mbrSxJw4t7jqjK1GVIpQynqo9wkpnPn_NpcuKXdc7nx__x-NeG834NzVJG8IaCGL9tnlcXMVpJd7FPO9eW75Q
Washing Machine,Godrej Smart Choice 7 kg 5 Star 5 Years Comprehensive Warranty AI Tech,14800.0,"₹14,800",,,Flipkart,18,Free delivery by Tue,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ_wjUiP-Rqam81xDLKhbsp7-JSytI0y9OJMaRncmTO5P0YZwIRN27t9H80kKe8GvXcL_dkvOIbmQJ3cjULAsaZ-jyOVWdwfGrETh_ON-Y
Washing Machine,Samsung 7 KG 5 Star Semi Automatic Top Load Washing Machine WT70M3000UU/TL,9000.0,"₹9,000",1.0,1.0,Tradeindia.com,19,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSniQIvWorSjkTyFPkfeFVQ5kXQkfhZZbsJLC1BoCq2huAs6BB_kYEBPBXI-bzFYbQcN9P9eJcts88F4ZOdHW4_5I-WDAJe
Washing Machine,Ifb 7 KG 5 Star Deep Clean Technology AI Powered Fully Automatic Top Load Washing Machine TL701MG1,17990.0,"₹17,990",,,Amazon.in,20,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQyonBsK-jCxTtc96O1ZFu2zS0vfyINz-gbmXQkDW-BTAYIITCcXFVTisDz8Wo3AtSybImfRucJBPZMTA1PezWDVlPf1oE32Er8pEV8lSdsSIQQ-AaqVgwhwg
Washing Machine,Voltas Beko WST75UC/BRSSWH2PTD 2024 Model 7.5 kg Semi automatic,5815.0,"₹5,815",,,Flipkart,21,Free delivery by Tue,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTOXkyyIPQW3rsOg37cSdlHclnQrytfboOI-6kQAY1Otdm2NVmtd6L0fhTnb2HfiiXIPzIOOwEEU2Ks7nrcqtfUoSisqc2cpLX8iJ9Ks7eF
Washing Machine,Thomson 7 kg Washer Only,4789.0,"₹4,789",,,addmecart,22,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ_LfnsulRSuQ9cVspT1br48iNoEMXRQkwUJLYb5VvlX_SOmeqNwbzchhWUaSpEAfrKWAYU3nrU_9Sl9_AVVKF0jeFQrXLbNsFeMbnPO4tYEU3E9mlteASuow
Washing Machine,Samsung 6.5 KG 5 Star Semi-Automatic Top Load Washing Machine WT65R2200LL/TL,9990.0,"₹9,990",4.0,1.0,Samsung.com,23,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTCKO6rQCGKgYh0Lw2Iqa5LXPdLALoBJn9UO47TWmeEyi8TSCWmQX2bGxxTkNZqIcOTIPBI56rPndRQ1ex2C5J47gpx1GpG2bNc7IhkjkgD4U-MWYswBsta3w
Washing Machine,Samsung 8 KG 5 Star Fully-Automatic Top Load Washing Machine,18848.0,"₹18,848",4.0,3.0,Flipkart,24,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRAQKqQeF8wkhP7W3T-fb64Eu3NCUT1qUVASrXootDUT6eDKsdXS5KhSca8mo9L2jm-V7iwLlOvpMTXtkUr5MnwjjLC6hRPJbeauzaJ6nDzjHaaqmIoMGke5g
Washing Machine,LG 8.5 kg 5 Star Semi-Automatic Top Load Washing Machine,15490.0,"₹15,490",4.6,5.0,Amazon.in,25,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQsl02ugxLq6qk_6g0mGYwpcr5QUhLcKMOxux0d4Xmiyy4hqCs2VuTLzXLqiKOZII9bquPTisz6MsBqxsdXl0D4T_KoqqzVY4xaljh5ZqpaEdawSP5sIz3yIw
Washing Machine,Lloyd 7.5 KG 5 Star Semi-Automatic Top Load Washing Machine GLWMS75AVGEL,13099.0,"₹13,099",5.0,1.0,Lotus Electronics,26,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSCwOIxHB2XcTpYwvya5x4z4hnw_KFwK_KRcfZFgMNqLyK5v4ShRsedHLuhhLPuJUQ4UlLtRr7b4F3xM95dIbJsHPWZbJFcrg
Washing Machine,Bosch Series 4 Front Load Washing Machine WGA1320TIN,34659.0,"₹34,659",4.4,10.0,Flipkart,27,Free delivery by Tue,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQB53jARVfCUfxEhZ4RBMxMN3-PQlv7AgxnniPEZ-6weR3gAIRbQFpZWUjLBRlzNGPPwo85NmsbAw1X7RdK78bCmuBPT6nq0ASEEsZ2HEVA
Washing Machine,VW 7.5 KG 5 Star Aqua Spin Semi Automatic Top Load Washing Machine,7490.0,"₹7,490",,,Amazon.in,28,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT5MiOk_SWpy78VNbjFugWxAER5YUq4vDU2XS2V6lMwsAJeRAIfOH74OlnzmN8Elnr7wDmwc09PBECMWkGcu-sqro0fGCILdI36pogGmWuVXeVj_H_naZwv
Washing Machine,Voltas Beko 6.5 kg 5 Star Fully Automatic Top Load Washing Machine,13440.0,"₹13,440",,,Voltas,29,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRx8MbBg7OLh1-MJrgs3Dn9Kz5Yeiz8R-Rd9294olK5j2C8U6m63vlSnY1-EkQbcKMfa2t4gLyXMtKdafTKuN0ms9EvH1Ohh4aUACKPEnrmC4DJjGsDGUDH
